SYMBOL, SERIES,DATE, PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
MINDTECK, EQ, 04-Nov-2022,142.4,142.15,145,141.35,145,144.35,143.33,18243,26.15,477,13100,71.81
MINDTREE, EQ, 04-Nov-2022,3497.95,3482,3485,3428.3,3481.45,3468.6,3459.74,256183,8863.27,19435,72361,39680
RANASUG, EQ, 04-Nov-2022,22.75,22.9,22.9,21.9,22.25,22.15,22.32,396125,88.42,2053,271250,68.48
RANEENGINE, EQ, 04-Nov-2022,230.3,233,233,228.6,229.55,229.8,230.7,1648,3.8,69,908,55.1
RANEHOLDIN, EQ, 04-Nov-2022,910.1,916.55,917.4,899.5,916.5,908.4,906.69,35212,319.26,2445,27002,76.68
RATEGAIN, EQ, 04-Nov-2022,291.9,292.85,294.8,274.85,286,284.8,283.46,2498783,7083.01,20461,1157335,46.32
RATNAMANI, EQ, 04-Nov-2022,1985.5,1995,1998,1960,1980,1970.65,1978.02,6084,120.34,1733,2720,44.71
RAYMOND, EQ, 04-Nov-2022,1259,1320.45,1329.9,1261,1287,1296.5,1293.75,1830037,23676.14,70118,309740,16.93
RBA, EQ, 04-Nov-2022,121,121.15,122.25,121.15,122.25,122.05,121.92,401709,489.75,3474,274128,68.24
RBL, EQ, 04-Nov-2022,708.8,709.95,719.8,708,716,712.5,711.65,4190,29.82,447,3097,73.91
RBLBANK, EQ, 04-Nov-2022,134.9,134.85,136.25,133.5,134.75,134.8,134.82,10754455,14499.35,29701,1172097,10.9
RCF, EQ, 04-Nov-2022,101.15,101.7,102.75,100.85,101.25,101.55,101.64,1430766,1454.3,7108,603314,42.17
RCOM, BE, 04-Nov-2022,2.2,2.3,2.3,2.3,2.3,2.3,2.3,1803557,41.48,2240, -, -
RECLTD, EQ, 04-Nov-2022,104.15,104.2,104.65,103.6,104.1,104,104.04,12081873,12569.73,34179,8521644,70.53
RECLTD, N1, 04-Nov-2022,1075,1075,1075,1075,1075,1075,1075,10,0.11,1,10,100
RECLTD, N5, 04-Nov-2022,1090,1091,1091,1090,1090,1090,1090.13,2000,21.8,3,2000,100
RECLTD, N8, 04-Nov-2022,1098.01,1100,1118,1100,1118,1118,1116.5,521,5.82,7,521,100
RECLTD, N9, 04-Nov-2022,1275,1284,1284,1270,1270,1270,1272.13,328,4.17,7,328,100
RECLTD, NC, 04-Nov-2022,1441,1500,1500,1500,1500,1500,1500,1,0.02,1,1,100
REDINGTON, EQ, 04-Nov-2022,157.2,157.9,164.5,156.7,157.8,158.15,161.15,10588381,17062.84,77991,3577735,33.79
REFEX, EQ, 04-Nov-2022,157.1,158,175,157.5,173,173.1,169.73,534861,907.82,12376,247511,46.28
REGENCERAM, BE, 04-Nov-2022,29.1,29,30.55,27.65,30.55,30.55,29.66,24478,7.26,153, -, -
RELAXO, EQ, 04-Nov-2022,932.25,934,941.7,925.9,939.45,937,934.55,218774,2044.56,14557,81094,37.07
RELCAPITAL, BE, 04-Nov-2022,9.75,9.3,9.3,9.3,9.3,9.3,9.3,709783,66.01,1590, -, -
RELCHEMQ, EQ, 04-Nov-2022,188.7,188,193,187.5,189.9,190.05,190.09,6076,11.55,320,3613,59.46
RELIANCE, EQ, 04-Nov-2022,2555.15,2553.9,2600,2551.1,2594.2,2592.75,2582.57,5803737,149885.69,172676,3807151,65.6
RELIGARE, EQ, 04-Nov-2022,175.3,174.7,180.3,173.4,178.3,179.3,176.71,702145,1240.76,7417,449566,64.03
RELINFRA, BE, 04-Nov-2022,140.15,139.2,147.15,139,147.15,147.15,143.83,757938,1090.15,4295, -, -
REMSONSIND, EQ, 04-Nov-2022,221.25,221.85,265.5,219.15,258,262.05,257.8,110197,284.09,4965,32589,29.57
RENUKA, EQ, 04-Nov-2022,59,59.15,59.4,58.1,58.2,58.25,58.49,8197983,4794.85,20765,2235943,27.27
REPCOHOME, EQ, 04-Nov-2022,217.9,219.9,239.65,219.9,239.65,239.65,232.99,560044,1304.85,9930,319175,56.99
REPL, EQ, 04-Nov-2022,164.65,162.15,165,162.15,164,163.3,163.74,12287,20.12,265,10777,87.71
REPRO, EQ, 04-Nov-2022,434.95,441,451.45,432.8,451.25,447.15,444.69,4876,21.68,327,2076,42.58
RESPONIND, EQ, 04-Nov-2022,139.8,140,150,139.45,140,140.45,143.31,39104,56.04,1065,17889,45.75
REVATHI, EQ, 04-Nov-2022,882.8,880,901.7,874.5,898,883.9,891.5,1929,17.2,223,1180,61.17
RGL, EQ, 04-Nov-2022,108.3,109.1,109.35,107.65,107.8,108.75,108.68,80904,87.92,1196,33746,41.71
RHFL, BE, 04-Nov-2022,3.7,3.7,3.75,3.6,3.7,3.65,3.65,1195747,43.6,1025, -, -
RHFL, N6, 04-Nov-2022,418.1,421,421,415.3,415.3,415.3,418.75,150,0.63,8,150,100
RHIM, EQ, 04-Nov-2022,654.6,653.5,656.7,630,646,647.3,644.87,199307,1285.27,10855,78887,39.58
RICOAUTO, EQ, 04-Nov-2022,57.35,57.75,58.7,57.5,58.1,58.1,58.08,329259,191.24,2633,159814,48.54
RIIL, EQ, 04-Nov-2022,1083.65,1089.1,1096.3,1075.4,1086,1090.5,1086.58,327935,3563.29,12213,55568,16.94
RITCO, BE, 04-Nov-2022,184.3,185.05,193.5,184.5,189.9,186.55,188.71,7017,13.24,101, -, -
RITES, EQ, 04-Nov-2022,409.7,416.2,433,398.85,401.2,403.2,419.47,8459464,35485.13,128559,1401360,16.57
RKDL, BE, 04-Nov-2022,17.65,18.15,18.5,17.05,18.5,18.5,17.89,26992,4.83,94, -, -
RKEC, EQ, 04-Nov-2022,46.4,46,46.9,45.5,46.3,46.5,46.26,8767,4.06,85,6081,69.36
RKFORGE, EQ, 04-Nov-2022,231.8,234,238,232.65,237.5,237.35,236.38,496477,1173.6,6379,303842,61.2
RMCL, BZ, 04-Nov-2022,1.95,2,2,1.95,2,2,1.99,8183,0.16,34, -, -
RMDRIP, SM, 04-Nov-2022,16.05,16.05,16.35,15.45,16.35,16.35,15.85,8000,1.27,4,8000,100
RML, EQ, 04-Nov-2022,382.5,378.35,388.25,378,382,382.8,383.69,7067,27.12,513,4412,62.43
RNAVAL, BZ, 04-Nov-2022,2.45,2.35,2.35,2.35,2.35,2.35,2.35,469073,11.02,489, -, -
ROHLTD, EQ, 04-Nov-2022,282.2,282.2,284.75,275.1,280.5,281.4,279.88,85467,239.21,2617,60360,70.62
ROLEXRINGS, EQ, 04-Nov-2022,1998.4,1998,2010.8,1966,1972.1,1971.45,1981.39,85552,1695.12,5355,70053,81.88
ROLLT, EQ, 04-Nov-2022,1.35,1.4,1.4,1.3,1.3,1.3,1.34,339816,4.55,139,233943,68.84
ROLTA, BZ, 04-Nov-2022,4.1,4.1,4.1,3.95,4.05,4,4.03,146360,5.9,235, -, -
ROML, BE, 04-Nov-2022,57.65,58.8,58.8,56.2,58,58.65,58.12,14968,8.7,55, -, -
ROSSARI, EQ, 04-Nov-2022,897.45,897.45,912.65,874.95,890,889.25,895.27,48729,436.25,5741,30844,63.3
ROSSELLIND, EQ, 04-Nov-2022,289.5,292,294.95,283.35,291.75,288.05,290.22,27702,80.4,1197,15360,55.45
ROTO, EQ, 04-Nov-2022,415.1,415.1,419.95,410.05,418.45,414.5,414.92,7669,31.82,489,4830,62.98
ROUTE, EQ, 04-Nov-2022,1334,1334,1341.35,1316.6,1325.3,1325.3,1326.4,67408,894.1,6589,29072,43.13
RPGLIFE, EQ, 04-Nov-2022,880.25,884.9,888.4,867.65,876,871.7,876.23,25559,223.96,3581,9554,37.38
RPOWER, BE, 04-Nov-2022,16,16.1,16.8,15.85,16.7,16.8,16.46,12797470,2106.2,12379, -, -
RPPINFRA, EQ, 04-Nov-2022,35.9,35.95,36.05,35.6,35.8,35.8,35.89,20719,7.44,184,13811,66.66
RPPL, EQ, 04-Nov-2022,189.1,186.35,194,180.6,186.4,184.25,184.67,31644,58.44,1037,22013,69.56
RPSGVENT, EQ, 04-Nov-2022,483.15,499,499,482,485.05,485.95,487.47,16933,82.54,1201,11311,66.8
RSSOFTWARE, EQ, 04-Nov-2022,27.55,27.75,27.8,27.15,27.25,27.35,27.44,18480,5.07,241,11092,60.02
RSWM, EQ, 04-Nov-2022,322.8,325.5,334.75,324.95,332,332.3,329.68,54223,178.76,3019,29812,54.98
RSYSTEMS, EQ, 04-Nov-2022,230.35,231.55,233.85,229,231.9,231.1,231.45,17092,39.56,621,12727,74.46
RTNINDIA, EQ, 04-Nov-2022,47.45,47.45,48.45,46.6,47.1,47.15,47.67,982531,468.38,4636,509123,51.82
RTNPOWER, EQ, 04-Nov-2022,4.1,4.1,4.2,4.05,4.1,4.1,4.13,14431316,595.31,4850,7829234,54.25
RUBYMILLS, EQ, 04-Nov-2022,230.25,234,237.8,228.85,230.25,231.8,232.24,22865,53.1,914,12314,53.86
RUCHINFRA, BE, 04-Nov-2022,11,11.55,11.55,11.55,11.55,11.55,11.55,156105,18.03,179, -, -
RUCHIRA, EQ, 04-Nov-2022,125.1,125,126.85,123.65,124.65,124.9,124.52,72052,89.72,1865,46797,64.95
RUPA, EQ, 04-Nov-2022,310.95,311.9,314.35,310.5,313,311.35,311.81,58568,182.62,2074,31751,54.21
RUSHIL, EQ, 04-Nov-2022,409.95,409,420.75,407,408.95,410.6,413.36,68860,284.64,3226,43013,62.46
RVHL, BE, 04-Nov-2022,25.05,26,26.3,25.5,26.3,26.3,26.12,17114,4.47,55, -, -
RVNL, EQ, 04-Nov-2022,42.65,43.4,46.5,43.3,46.3,46.05,45.46,69164175,31442.34,118989,16162372,23.37
S&SPOWER, BE, 04-Nov-2022,26.3,26.3,26.3,25,25,25,25.04,241,0.06,11, -, -
SABTN, BE, 04-Nov-2022,2.1,2,2.15,2,2,2,2.02,5668,0.11,9, -, -
SADBHAV, EQ, 04-Nov-2022,12.05,12.4,12.4,12.05,12.15,12.15,12.23,326845,39.97,1754,232982,71.28
SADBHIN, EQ, 04-Nov-2022,6.35,6.35,6.4,6.1,6.3,6.3,6.25,187224,11.7,536,119607,63.88
SAFARI, EQ, 04-Nov-2022,1858.5,1858,1893.35,1773.55,1803,1810.65,1849.2,114679,2120.64,16232,31903,27.82
SAGARDEEP, EQ, 04-Nov-2022,27.1,27.1,28.05,26.15,27.7,27.6,27.32,14098,3.85,137,9935,70.47
SAGCEM, EQ, 04-Nov-2022,203.25,204,215.8,201,207.8,208.6,209.81,137763,289.05,3959,48990,35.56
SAIL, EQ, 04-Nov-2022,81.3,81.5,84.4,81.45,84.35,84.1,83.35,33445593,27877.08,77192,15031226,44.94
SAKAR, EQ, 04-Nov-2022,247.05,249.95,253.8,245,248.8,246.4,248.73,22421,55.77,763,11511,51.34
SAKHTISUG, EQ, 04-Nov-2022,21.05,21.05,22.2,21,21.7,21.7,21.7,247857,53.79,951,169852,68.53
SAKSOFT, EQ, 04-Nov-2022,99.65,100.95,101,98.55,99.25,99.55,99.69,127426,127.04,2584,75959,59.61
SAKUMA, EQ, 04-Nov-2022,15.9,16.2,16.9,16.05,16.6,16.6,16.56,809815,134.1,1970,414904,51.23
SALASAR, EQ, 04-Nov-2022,28.15,28.4,28.95,27.7,28.05,28.05,28.28,308358,87.21,1309,218688,70.92
SALONA, EQ, 04-Nov-2022,282.9,288.55,298.9,282.05,289,290.5,293.23,7550,22.14,380,3785,50.13
SALSTEEL, EQ, 04-Nov-2022,12.05,12.2,12.65,11.95,12.65,12.65,12.48,233979,29.21,458,182704,78.09
SALZERELEC, EQ, 04-Nov-2022,265,265,277,264.95,274,273.35,273.51,114579,313.39,4114,81234,70.9
SAMBHAAV, BE, 04-Nov-2022,4,4,4,3.85,3.95,3.95,3.96,25959,1.03,73, -, -
SANCO, BE, 04-Nov-2022,8.9,8.9,9.1,8.9,9.05,9,8.96,1571,0.14,30, -, -
SANDESH, EQ, 04-Nov-2022,764.7,761.45,780.65,760,775,772.9,768.98,1225,9.42,212,496,40.49
SANDHAR, EQ, 04-Nov-2022,231.95,231.95,239.55,231.2,235.3,235.3,235.94,31169,73.54,1117,17798,57.1
SANGAMIND, EQ, 04-Nov-2022,284.35,285,296.9,285,288,291.15,292.14,29085,84.97,1079,16747,57.58
SANGHIIND, BE, 04-Nov-2022,56.95,57,57.85,56.25,56.95,56.45,57.16,196033,112.06,575, -, -
SANGHVIMOV, EQ, 04-Nov-2022,226.5,227.1,229.75,212,220.4,220.65,218.38,311442,680.12,10956,167828,53.89
SANGINITA, EQ, 04-Nov-2022,22.8,23.65,23.65,21.4,22,22.2,22.22,22732,5.05,252,15454,67.98
SANOFI, EQ, 04-Nov-2022,5593.45,5593.7,5620.05,5561.2,5577,5573.7,5587.53,19934,1113.82,4499,13651,68.48
SANSERA, EQ, 04-Nov-2022,714.5,708,724.8,708,721.35,720.45,719.33,33384,240.14,5605,16364,49.02
SANWARIA, BZ, 04-Nov-2022,0.75,0.75,0.8,0.75,0.75,0.75,0.76,720412,5.48,505, -, -
SAPPHIRE, EQ, 04-Nov-2022,1454.9,1465,1469,1363.75,1423,1431.05,1415.42,306984,4345.11,21469,159452,51.94
SARDAEN, EQ, 04-Nov-2022,833.2,837.35,860,829.8,845,841.8,842.72,22440,189.11,2749,12538,55.87
SAREGAMA, EQ, 04-Nov-2022,382.1,387.5,387.5,380,381,381.8,381.79,58267,222.46,5558,28126,48.27
SARLAPOLY, EQ, 04-Nov-2022,45.15,45,46.2,44.65,45.7,45.45,45.44,97031,44.1,1435,46073,47.48
SARVESHWAR, SM, 04-Nov-2022,51.65,53.7,54.2,53.7,54.2,54.2,54.09,57600,31.16,21,44800,77.78
SASKEN, EQ, 04-Nov-2022,902.25,902.5,910.9,900,902,901.5,902.46,5024,45.34,578,3708,73.81
SASTASUNDR, EQ, 04-Nov-2022,296.8,299.75,300,296,299.95,298.3,297.71,7083,21.09,309,5869,82.86
SATIA, EQ, 04-Nov-2022,152.05,152.1,153.85,148,149.4,148.6,150.35,414891,623.78,6238,229962,55.43
SATIN, EQ, 04-Nov-2022,147.7,149.65,149.95,141.1,148.3,148.2,147.61,228960,337.96,4609,121550,53.09
SBC, EQ, 04-Nov-2022,9.1,9.25,9.25,9.1,9.2,9.2,9.21,1110167,102.23,1370,588048,52.97
SBCL, EQ, 04-Nov-2022,471.9,462.35,474.7,457.35,472,468.65,464.2,91002,422.43,7478,38660,42.48
SBICARD, EQ, 04-Nov-2022,829.15,830.5,834.7,808.55,812.4,811.3,815.87,1807193,14744.39,67449,1155653,63.95
SBIETFCON, EQ, 04-Nov-2022,79.87,78.35,81.6,78.35,79.79,79.74,79.98,2364,1.89,77,1709,72.29
SBIETFIT, EQ, 04-Nov-2022,299.3,300.99,300.99,295.4,298,297.97,296.61,8258,24.49,240,7085,85.8
SBIETFPB, EQ, 04-Nov-2022,211.96,212.6,212.6,210.5,211.5,210.94,211.31,1087,2.3,58,492,45.26
SBIETFQLTY, EQ, 04-Nov-2022,153.42,151.34,153.63,151.34,153.25,153.04,153.05,7699,11.78,37,7378,95.83
SBILIFE, EQ, 04-Nov-2022,1276.05,1280,1281.85,1259.5,1263.4,1265.6,1266.05,336277,4257.43,29252,211770,62.97
SBIN, EQ, 04-Nov-2022,584.9,586,596.95,580.4,595.7,593.95,587.64,25759031,151370.54,302456,10018968,38.89
SCAPDVR, EQ, 04-Nov-2022,14.95,15,15.35,14.55,14.9,14.85,14.8,690773,102.24,1550,487758,70.61
SCHAEFFLER, EQ, 04-Nov-2022,2822.5,2822.5,2942.45,2822.5,2919.95,2920.15,2911.53,142075,4136.55,20991,66696,46.94
SCHAND, EQ, 04-Nov-2022,166.85,167.65,169.35,161,166.5,166.35,164.8,106324,175.23,3502,61034,57.4
SCHNEIDER, EQ, 04-Nov-2022,183.95,182,182,171.3,174.15,174.7,175.09,1703414,2982.42,18638,643102,37.75
SCI, EQ, 04-Nov-2022,130.65,130.95,131.75,129,131.45,131.3,130.68,894448,1168.83,7121,434580,48.59
SDBL, EQ, 04-Nov-2022,111,111.4,116.55,111.1,116.35,116.4,115.48,991236,1144.67,4921,531689,53.64
SDL24BEES, EQ, 04-Nov-2022,108.59,108.79,108.79,108.61,108.79,108.79,108.78,153,0.17,7,102,66.67
SDL26BEES, EQ, 04-Nov-2022,108.2,108.09,108.09,107.9,107.9,107.9,107.98,1177,1.27,17,926,78.67
SEAMECLTD, EQ, 04-Nov-2022,1081.35,1098.95,1099,1031,1057.9,1043.25,1049.66,18610,195.34,971,12622,67.82
SECL, SM, 04-Nov-2022,342.1,354.8,359.2,350,359.2,359.2,352.96,92500,326.49,30,60000,64.86
SECURCRED, EQ, 04-Nov-2022,84.9,85,86,81.1,82.3,82.4,84.07,78951,66.38,956,22425,28.4
SECURKLOUD, EQ, 04-Nov-2022,61.55,61.55,63.85,61.5,63.3,62.65,62.55,33697,21.08,547,20750,61.58
SEJALLTD, BE, 04-Nov-2022,269.9,270,279.95,256.6,265,263.3,262.75,2881,7.57,143, -, -
SELAN, EQ, 04-Nov-2022,316.4,317,321.5,307.15,313,312.75,316.64,105421,333.8,7220,42662,40.47
SEPC, EQ, 04-Nov-2022,7.8,7.85,7.95,7.7,7.8,7.75,7.83,473970,37.1,542,306317,64.63
SEPOWER, EQ, 04-Nov-2022,18.45,18.85,18.85,18.1,18.3,18.55,18.43,18632,3.43,151,5744,30.83
SEQUENT, EQ, 04-Nov-2022,103.9,104.4,108.25,104,106.7,106.8,106.39,1140388,1213.22,12115,463085,40.61
SERVOTECH, BE, 04-Nov-2022,160.95,168.95,168.95,158.15,168.95,168.95,168.81,43243,73,200, -, -
SESHAPAPER, EQ, 04-Nov-2022,306.55,308,317.7,308,315.9,314.05,314.37,119864,376.82,4400,63876,53.29
SETCO, EQ, 04-Nov-2022,10.85,11,11,10.75,10.9,10.8,10.8,63521,6.86,259,44158,69.52
SETF10GILT, EQ, 04-Nov-2022,202,202.25,202.25,200.66,202.25,202.25,201.54,218,0.44,12,207,94.95
SETFGOLD, EQ, 04-Nov-2022,44.26,44.69,44.69,44.38,44.47,44.43,44.49,767904,341.63,1882,652356,84.95
SETFNIF50, EQ, 04-Nov-2022,186.43,186.69,187.2,185.94,187.1,186.6,186.28,3053898,5688.72,2041,3012202,98.63
SETFNIFBK, EQ, 04-Nov-2022,414.07,415.39,416,412,414.23,413.72,413.78,33446,138.39,592,19568,58.51
SETFNN50, EQ, 04-Nov-2022,450.96,452.99,452.99,448.2,452.13,451.45,450.57,8481,38.21,545,6400,75.46
SETUINFRA, EQ, 04-Nov-2022,2.2,2.3,2.3,2.2,2.3,2.3,2.28,1088269,24.78,681,668021,61.38
SEYAIND, BE, 04-Nov-2022,29.55,31,31,31,31,31,31,25968,8.05,51, -, -
SFL, EQ, 04-Nov-2022,2843.9,2821, 2889.91120.99,1371711,15376.73,54057,507915,37.03,,,,
TATACOFFEE, EQ, 04-Nov-2022,219.1,219,220.85,218.65,219.5,219.65,219.58,526053,1155.1,6133,233932,44.47
TATACOMM, EQ, 04-Nov-2022,1269.95,1269.95,1298,1267.75,1292,1294.05,1286.64,439193,5650.85,22263,198477,45.19
TATACONSUM, EQ, 04-Nov-2022,762.75,761,767,759.2,766,764.3,763,940199,7173.75,58047,524441,55.78
TATAELXSI, EQ, 04-Nov-2022,6892.65,6920,6941,6852.25,6936.05,6908.05,6888.66,197189,13583.69,41132,87716,44.48
TATAINVEST, EQ, 04-Nov-2022,2372.95,2380,2394.95,2347.8,2379.9,2377.35,2371.77,23433,555.78,3372,13067,55.76
TATAMETALI, EQ, 04-Nov-2022,729.5,727.15,750.9,727.15,750.9,748.7,743.41,158942,1181.6,6362,46559,29.29
TATAMOTORS, EQ, 04-Nov-2022,416.25,418.2,426,416.9,424.9,425.35,422.73,12277023,51899.08,116431,4398001,35.82
TATAMTRDVR, EQ, 04-Nov-2022,229.8,231.3,235.75,228,230,229.9,232.63,6751665,15706.28,41168,2712651,40.18
TATAPOWER, EQ, 04-Nov-2022,227.4,227.7,229.4,226.75,228.4,228.3,227.9,8681681,19785.62,77316,3703009,42.65
TATASTEEL, EQ, 04-Nov-2022,102,102.5,105,102.2,104.85,104.75,103.7,70299020,72897.22,206087,33997610,48.36
TATASTLLP, EQ, 04-Nov-2022,617.8,617.8,636.4,617.8,634.85,634.15,629.3,98287,618.52,3910,32460,33.03
TATVA, EQ, 04-Nov-2022,2463.55,2478.9,2500,2410.8,2498,2490.15,2454.25,10923,268.08,2914,4251,38.92
TBZ, EQ, 04-Nov-2022,80.05,80.7,80.7,79.35,79.35,79.8,80.07,133873,107.2,1583,88391,66.03
TCFSL, ND, 04-Nov-2022,1019.17,1018.25,1019.97,1018,1019.95,1019.94,1018.74,1870,19.05,34,1655,88.5
TCFSL, NF, 04-Nov-2022,1100,1100,1100,1100,1100,1100,1100,40,0.44,7,40,100
TCFSL, NJ, 04-Nov-2022,1040,1040,1040,1038,1038,1038,1039.09,55,0.57,2,55,100
TCFSL, NL, 04-Nov-2022,1054,1055.1,1058,1055,1055,1055.08,1055.74,450,4.75,27,400,88.89
TCI, EQ, 04-Nov-2022,676.8,671.5,676.45,657.75,668.95,667.75,666.11,144904,965.22,13342,79329,54.75
TCIDEVELOP, EQ, 04-Nov-2022,390.5,384,393.7,384,393.7,390.05,389.67,409,1.59,24,386,94.38
TCIEXP, EQ, 04-Nov-2022,1780.7,1785.9,1811.6,1751,1807.95,1800.2,1780.97,46430,826.9,8293,19351,41.68
TCNSBRANDS, EQ, 04-Nov-2022,594.9,597.9,606,590,606,595,595.14,54807,326.18,3114,42710,77.93
TCPLPACK, EQ, 04-Nov-2022,1142.85,1148,1199.95,1136.15,1149,1149.2,1165.58,20871,243.27,3496,11088,53.13
TCS, EQ, 04-Nov-2022,3206.75,3217,3220.05,3166.15,3220,3217.4,3192.04,1464013,46731.88,72621,841065,57.45
TDPOWERSYS, EQ, 04-Nov-2022,121.65,121.95,121.95,118.75,119.4,119.15,119.49,102550,122.54,2874,57882,56.44
TEAMLEASE, EQ, 04-Nov-2022,2855.45,2869.75,2885,2828.45,2845,2845.05,2858.56,31689,905.85,6308,26020,82.11
TECH, EQ, 04-Nov-2022,29.35,29.69,29.69,28.87,29.12,29.06,29.1,6470,1.88,117,3854,59.57
TECHIN, BE, 04-Nov-2022,13.1,13,13,12.45,12.7,12.5,12.63,8724,1.1,65, -, -
TECHM, EQ, 04-Nov-2022,1052.85,1053,1058.8,1038.75,1054,1053.65,1045.76,2531080,26468.93,80067,1135582,44.87
TECHNOE, EQ, 04-Nov-2022,289.35,292.25,292.25,284.55,290,288.8,287.45,82498,237.14,3207,60002,72.73
TEGA, EQ, 04-Nov-2022,545.2,545.3,545.3,532.1,536.1,534.35,537.65,15449,83.06,1162,9632,62.35
TEJASNET, EQ, 04-Nov-2022,654.7,658,665.15,638.6,647.5,644.35,647.68,546857,3541.91,23174,227294,41.56
TEMBO, EQ, 04-Nov-2022,110.4,106.55,113,106,106,106.55,108.98,69440,75.67,412,14681,21.14
TERASOFT, EQ, 04-Nov-2022,47.25,47.2,47.85,46.5,46.5,46.7,47.1,13082,6.16,199,7772,59.41
TEXINFRA, EQ, 04-Nov-2022,61.25,61.25,62.9,61.05,61.25,61.9,62.22,51182,31.85,485,26437,51.65
TEXMOPIPES, EQ, 04-Nov-2022,61.95,61, EQ, 04-Nov-2022,2805.7,2771,2800,2736,2754,2760.3,2770.85,65944
TINPLATE, EQ, 04-Nov-2022,304.1,304.1,313.4,304.1,311,311.8,310.44,245321,761.57,6001,106744,43.51
TIPSFILMS, EQ, 04-Nov-2022,549.95,536,575,536,537.1,543.2,558.38,28057,156.67,1802,11570,41.24
TIPSINDLTD, EQ, 04-Nov-2022,1869.9,1905,1910,1847,1870,1877.95,1871.73,27158,508.32,2659,19750,72.72
TIRUMALCHM, EQ, 04-Nov-2022,189.65,191,191.5,188.5,191.45,190.9,190.11,172295,327.55,3550,95683,55.53
TIRUPATIFL, EQ, 04-Nov-2022,17.2,17.4,18,17,17.2,17.15,17.36,556774,96.63,723,184196,33.08
TITAN, EQ, 04-Nov-2022,2763.65,2774.9,2781.45,2746.6,2770,2769.7,2759.62,1172058,32344.33,47413,599556,51.15
TMB, EQ, 04-Nov-2022,502.5,502.5,511.45,501,504.3,505.85,507.36,53774,272.83,4663,29501,54.86
TNIDETF, EQ, 04-Nov-2022,56.44,57.98,57.98,55.04,56.98,56.43,56.32,3879,2.18,73,3271,84.33
TNPETRO, EQ, 04-Nov-2022,93.45,93.5,94,92.7,93.6,93.3,93.29,142282,132.74,3597,82819,58.21
TNPL, EQ, 04-Nov-2022,270.6,272,274.4,266.5,270,268.7,269.43,178305,480.41,4161,87046,48.82
TNTELE, BE, 04-Nov-2022,7.5,7.8,7.8,7.35,7.6,7.5,7.5,8552,0.64,75, -, -
TOKYOPLAST, EQ, 04-Nov-2022,102.5,102.9,102.9,100,102.4,100.7,100.92,3333,3.36,102,2210,66.31
TORNTPHARM, EQ, 04-Nov-2022,1689.55,1693.7,1698.05,1661,1672.95,1666.9,1671.55,154415,2581.13,11542,97873,63.38
TORNTPOWER, EQ, 04-Nov-2022,509.8,509.8,516,509.35,510.7,510.75,512.56,211024,1081.62,7305,46752,22.15
TOTAL, EQ, 04-Nov-2022,184.9,186.7,188,181.15,185,184.95,184.47,27509,50.74,640,17990,65.4
TOUCHWOOD, BE, 04-Nov-2022,109,114.45,114.45,107,114.45,114.4,114.2,7639,8.72,53, -, -
TPLPLASTEH, EQ, 04-Nov-2022,35.7,36.2,36.2,34.8,34.8,35.1,35.82,262502,94.02,752,35971,13.7
TRACXN, EQ, 04-Nov-2022,77,77.3,79.8,72.7,75.3,74.75,77.03,1294522,997.17,13008,419383,32.4
TRANSWIND, SM, 04-Nov-2022,10.75,10.25,10.25,10.25,10.25,10.25,10.25,4000,0.41,1,4000,100
TREEHOUSE, BE, 04-Nov-2022,24.85,26.05,26.05,23.65,23.65,23.65,24.47,149922,36.69,422, -, -
TREJHARA, EQ, 04-Nov-2022,70.3,71.8,71.8,70,70.1,70.4,70.31,19758,13.89,299,15072,76.28
TRENT, EQ, 04-Nov-2022,1545.5,1549.8,1550.2,1495.55,1505.55,1506,1515.27,591976,8970.04,33515,287567,48.58
TRF, EQ, 04-Nov-2022,156.8,163.5,164,160,162.7,162.1,161.81,721358,1167.25,6243,305296,42.32
TRIDENT, EQ, 04-Nov-2022,35.2,35.25,35.55,35.25,35.45,35.4,35.37,3159887,1117.63,16129,1717687,54.36
TRIGYN, EQ, 04-Nov-2022,100.5,101.15,103.45,100.25,100.4,100.6,101.54,97949,99.45,1673,30076,30.71
TRIL, EQ, 04-Nov-2022,58.5,58.7,61.6,58.7,59.9,60.05,60.36,809173,488.45,5639,385909,47.69
TRITURBINE, EQ, 04-Nov-2022,281.45,283.4,287.7,281.2,284.7,285.4,284.42,528405,1502.92,10241,165550,31.33
TRIVENI, EQ, 04-Nov-2022,263.85,265.95,274.45,264.05,270.9,270.85,269.6,502222,1354,9123,229324,45.66
TRU, EQ, 04-Nov-2022,60.05,60.05,61.8,59.5,60.25,60.1,60.19,111702,67.23,3604,76704,68.67
TTKHLTCARE, EQ, 04-Nov-2022,892.25,899,923.5,870,921,909.05,892.14,13314,118.78,1282,9060,68.05
TTKPRESTIG, EQ, 04-Nov-2022,910.5,910.95,933,890.05,897,901.9,909.33,262799,2389.71,19177,63992,24.35
TTL, EQ, 04-Nov-2022,102.3,105,108,97,98.3,99.6,103.68,325627,337.61,4161,161167,49.49
TTML, BE, 04-Nov-2022,102.2,103.05,103.8,101.05,102.55,102.7,102.36,647567,662.85,7822, -, -
